[Info][OPS.OBF][Setup] Active Editor Platform: WindowsEditorPlatform
[Info][OPS.OBF][Setup] Active Build Platform: DefaultBuildPlatform
[Info][OPS.OBF][Setup] Load Project
[Debug][OPS.OBF][Setup] Load DataContainer
[Debug][OPS.OBF][Setup] Load Obfuscator Settings
[Debug][OPS.OBF][Setup] Load Pipeline Components
[Debug][OPS.OBF][Setup] Found Components (3):
  - Analyse Unity Animation Methods ()
  - Analyse Unity Event Component (Analyse Unity Components for UnityEvents. Skip the attached method names.)
  - Analyse MonoScript ()

[Debug][OPS.OBF][Setup] Load Pipeline
[Debug][OPS.OBF][Setup] Load Asset Cache
[Debug][OPS.OBF][Setup] Found Extensions (8):
  - .fbx
  - .dae
  - .3ds
  - .dxf
  - .obj
  - .skp
  - .anim
  - .prefab

[Info][OPS.OBF][OnPreBuild] Process component Analyse Unity Animation Methods
[Info][OPS.OBF][OnPreBuild] Process component Analyse Unity Event Component
[Info][OPS.OBF][OnPreBuild] Process component Analyse MonoScript
[Info][OPS.OBF][OnAnalyse_Assets] Process component Analyse Unity Animation Methods
[Debug][OPS.OBF][OnAnalyse_Assets] Found methods in AnimationClip Assets/02.Animations/PopAnimanim.anim (1):
  - AfterPop

[Debug][OPS.OBF][OnAnalyse_Assets] Found methods in AnimationClip Packages/com.unity.timeline/Editor/StyleSheets/res/HumanoidDefault.anim (0):

[Debug][OPS.OBF][OnAnalyse_Assets] Found methods in AnimationClip Assets/02.Animations/DevilAnim.anim (1):
  - WingSound

[Debug][OPS.OBF][OnAnalyse_Assets] Found methods in AnimationClip Assets/02.Animations/PetAnim.anim (0):

[Debug][OPS.OBF][OnAnalyse_Assets] Found methods in AnimationClip Assets/02.Animations/PlayerAnim.anim (0):

[Info][OPS.OBF][OnProcess_Assets] Process component Analyse Unity Animation Methods
[Debug][OPS.OBF][OnAnalyse_Component_Scenes] Iterate components in loaded build scene Assets/04.Scenes/MainScene.unity.
[Debug][OPS.OBF][OnAnalyse_Component_Scenes] Found 6 Root GameObjects in Scene Assets/04.Scenes/MainScene.unity
[Debug][OPS.OBF][OnAnalyse_Component_Scenes] Found 1523 Components in Scene Assets/04.Scenes/MainScene.unity
[Info][OPS.OBF][OnAnalyse_Component_Scenes] Process component Analyse Unity Event Component
[Debug][OPS.OBF][OnAnalyse_Component_Scenes] Find unity event methods in Map of type UnityEngine.Transform
[Debug][OPS.OBF][OnAnalyse_Component_Scenes] Find unity event methods in Map of type UnityEngine.SpriteRenderer
[Debug][OPS.OBF][OnAnalyse_Component_Scenes] Find unity event methods in Walls of type UnityEngine.Transform
[Debug][OPS.OBF][OnAnalyse_Component_Scenes] Find unity event methods in Wall of type UnityEngine.Transform
[Debug][OPS.OBF][OnAnalyse_Component_Scenes] Find unity event methods in Wall of type UnityEngine.SpriteRenderer
[Debug][OPS.OBF][OnAnalyse_Component_Scenes] Find unity event methods in Wall of type UnityEngine.BoxCollider2D
[Info][OPS.OBF][OnAnalyse_Assemblies] Skip Field [[Assembly-CSharp] GooglePlayGames.BasicApi.LoadFriendsStatus GooglePlayGames.BasicApi.LoadFriendsStatus::LoadMore] Because of the 'Obfuscate enum values' setting.
[Info][OPS.OBF][OnAnalyse_Assemblies] Skip Field [[Assembly-CSharp] GooglePlayGames.BasicApi.LoadFriendsStatus GooglePlayGames.BasicApi.LoadFriendsStatus::ResolutionRequired] Because of compatibility component: Unity - Compatibility : The field is serializable and the settings 'Obfuscate SerializeAble fields' got deactivated.
[Info][OPS.OBF][OnAnalyse_Assemblies] Skip Field [[Assembly-CSharp] GooglePlayGames.BasicApi.LoadFriendsStatus GooglePlayGames.BasicApi.LoadFriendsStatus::ResolutionRequired] Because of the 'Obfuscate enum values' setting.
[Info][OPS.OBF][OnAnalyse_Assemblies] Skip Field [[Assembly-CSharp] GooglePlayGames.BasicApi.LoadFriendsStatus GooglePlayGames.BasicApi.LoadFriendsStatus::InternalError] Because of compatibility component: Unity - Compatibility : The field is serializable and the settings 'Obfuscate SerializeAble fields' got deactivated.
[Info][OPS.OBF][OnAnalyse_Assemblies] Skip Field [[Assembly-CSharp] GooglePlayGames.BasicApi.LoadFriendsStatus GooglePlayGames.BasicApi.LoadFriendsStatus::InternalError] Because of the 'Obfuscate enum values' setting.
[Info][OPS.OBF][OnAnalyse_Assemblies] Skip Field [[Assembly-CSharp] GooglePlayGames.BasicApi.LoadFriendsStatus GooglePlayGames.BasicApi.LoadFriendsStatus::NotAuthorized] Because of compatibility component: Unity - Compatibility : The field is serializable and the settings 'Obfuscate SerializeAble fields' got deactivated.
[Info][OPS.OBF][OnAnalyse_Assemblies] Skip Field [[Assembly-CSharp] GooglePlayGames.BasicApi.LoadFriendsStatus GooglePlayGames.BasicApi.LoadFriendsStatus::NotAuthorized] Because of the 'Obfuscate enum values' setting.
[Info][OPS.OBF][OnAnalyse_Assemblies] Skip Field [[Assembly-CSharp] GooglePlayGames.BasicApi.LoadFriendsStatus GooglePlayGames.BasicApi.LoadFriendsStatus::NetworkError] Because of compatibility component: Unity - Compatibility : The field is serializable and the settings 'Obfuscate SerializeAble fields' got deactivated.
[Info][OPS.OBF][OnAnalyse_Assemblies] Skip Field [[Assembly-CSharp] GooglePlayGames.BasicApi.LoadFriendsStatus GooglePlayGames.BasicApi.LoadFriendsStatus::NetworkError] Because of the 'Obfuscate enum values' setting.
[Info][OPS.OBF][OnAnalyse_Assemblies] Skip Field [[Assembly-CSharp] System.Int32 GooglePlayGames.BasicApi.VideoCaptureMode::value__] Because of compatibility component: .Net Framework - Compatibility : Is the enums value__.
[Info][OPS.OBF][OnAnalyse_Assemblies] Skip Field [[Assembly-CSharp] System.Int32 GooglePlayGames.BasicApi.VideoCaptureMode::value__] Because of compatibility component: Unity - Compatibility : The field is serializable and the settings 'Obfuscate SerializeAble fields' got deactivated.
[Info][OPS.OBF][OnAnalyse_Assemblies] Skip Field [[Assembly-CSharp] System.Int32 GooglePlayGames.BasicApi.VideoCaptureMode::value__] Because of the 'Obfuscate enum values' setting.
[Info][OPS.OBF][OnAnalyse_Assemblies] Skip Field [[Assembly-CSharp] GooglePlayGames.BasicApi.VideoCaptureMode GooglePlayGames.BasicApi.VideoCaptureMode::Unknown] Because of compatibility component: Unity - Compatibility : The field is serializable and the settings 'Obfuscate SerializeAble fields' got deactivated.
[Info][OPS.OBF][OnAnalyse_Assemblies] Skip Field [[Assembly-CSharp] GooglePlayGames.BasicApi.VideoCaptureMode GooglePlayGames.BasicApi.VideoCaptureMode::Unknown] Because of the 'Obfuscate enum values' setting.
[Info][OPS.OBF][OnAnalyse_Assemblies] Skip Field [[Assembly-CSharp] GooglePlayGames.BasicApi.VideoCaptureMode GooglePlayGames.BasicApi.VideoCaptureMode::File] Because of compatibility component: Unity - Compatibility : The field is serializable and the settings 'Obfuscate SerializeAble fields' got deactivated.
[Info][OPS.OBF][OnAnalyse_Assemblies] Skip Field [[Assembly-CSharp] GooglePlayGames.BasicApi.VideoCaptureMode GooglePlayGames.BasicApi.VideoCaptureMode::File] Because of the 'Obfuscate enum values' setting.
[Info][OPS.OBF][OnAnalyse_Assemblies] Skip Field [[Assembly-CSharp] GooglePlayGames.BasicApi.VideoCaptureMode GooglePlayGames.BasicApi.VideoCaptureMode::Stream] Because of compatibility component: Unity - Compatibility : The field is serializable and the settings 'Obfuscate SerializeAble fields' got deactivated.
[Info][OPS.OBF][OnAnalyse_Assemblies] Skip Field [[Assembly-CSharp] GooglePlayGames.BasicApi.VideoCaptureMode GooglePlayGames.BasicApi.VideoCaptureMode::Stream] Because of the 'Obfuscate enum values' setting.
[Info][OPS.OBF][OnAnalyse_Assemblies] Skip Field [[Assembly-CSharp] System.Int32 GooglePlayGames.BasicApi.VideoQualityLevel::value__] Because of compatibility component: .Net Framework - Compatibility : Is the enums value__.
[Info][OPS.OBF][OnAnalyse_Assemblies] Skip Field [[Assembly-CSharp] System.Int32 GooglePlayGames.BasicApi.VideoQualityLevel::value__] Because of compatibility component: Unity - Compatibility : The field is serializable and the settings 'Obfuscate SerializeAble fields' got deactivated.
[Info][OPS.OBF][OnAnalyse_Assemblies] Skip Field [[Assembly-CSharp] System.Int32 GooglePlayGames.BasicApi.VideoQualityLevel::value__] Because of the 'Obfuscate enum values' setting.
[Info][OPS.OBF][OnAnalyse_Assemblies] Skip Field [[Assembly-CSharp] GooglePlayGames.BasicApi.VideoQualityLevel GooglePlayGames.BasicApi.VideoQualityLevel::Unknown] Because of compatibility component: Unity - Compatibility : The field is serializable and the settings 'Obfuscate SerializeAble fields' got deactivated.
[Info][OPS.OBF][OnAnalyse_Assemblies] Skip Field [[Assembly-CSharp] GooglePlayGames.BasicApi.VideoQualityLevel GooglePlayGames.BasicApi.VideoQualityLevel::Unknown] Because of the 'Obfuscate enum values' setting.
[Info][OPS.OBF][OnAnalyse_Assemblies] Skip Field [[Assembly-CSharp] GooglePlayGames.BasicApi.VideoQualityLevel GooglePlayGames.BasicApi.VideoQualityLevel::SD] Because of compatibility component: Unity - Compatibility : The field is serializable and the settings 'Obfuscate SerializeAble fields' got deactivated.
[Info][OPS.OBF][OnAnalyse_Assemblies] Skip Field [[Assembly-CSharp] GooglePlayGames.BasicApi.VideoQualityLevel GooglePlayGames.BasicApi.VideoQualityLevel::SD] Because of the 'Obfuscate enum values' setting.
[Info][OPS.OBF][OnAnalyse_Assemblies] Skip Field [[Assembly-CSharp] GooglePlayGames.BasicApi.VideoQualityLevel GooglePlayGames.BasicApi.VideoQualityLevel::HD] Because of compatibility component: Unity - Compatibility : The field is serializable and the settings 'Obfuscate SerializeAble fields' got deactivated.
[Info][OPS.OBF][OnAnalyse_Assemblies] Skip Field [[Assembly-CSharp] GooglePlayGames.BasicApi.VideoQualityLevel GooglePlayGames.BasicApi.VideoQualityLevel::HD] Because of the 'Obfuscate enum values' setting.
[Info][OPS.OBF][OnAnalyse_Assemblies] Skip Field [[Assembly-CSharp] GooglePlayGames.BasicApi.VideoQualityLevel GooglePlayGames.BasicApi.VideoQualityLevel::XHD] Because of compatibility component: Unity - Compatibility : The field is serializable and the settings 'Obfuscate SerializeAble fields' got deactivated.
[Info][OPS.OBF][OnAnalyse_Assemblies] Skip Field [[Assembly-CSharp] GooglePlayGames.BasicApi.VideoQualityLevel GooglePlayGames.BasicApi.VideoQualityLevel::XHD] Because of the 'Obfuscate enum values' setting.
[Info][OPS.OBF][OnAnalyse_Assemblies] Skip Field [[Assembly-CSharp] GooglePlayGames.BasicApi.VideoQualityLevel GooglePlayGames.BasicApi.VideoQualityLevel::FullHD] Because of compatibility component: Unity - Compatibility : The field is serializable and the settings 'Obfuscate SerializeAble fields' got deactivated.
[Info][OPS.OBF][OnAnalyse_Assemblies] Skip Field [[Assembly-CSharp] GooglePlayGames.BasicApi.VideoQualityLevel GooglePlayGames.BasicApi.VideoQualityLevel::FullHD] Because of the 'Obfuscate enum values' setting.
[Info][OPS.OBF][OnAnalyse_Assemblies] Skip Field [[Assembly-CSharp] System.Int32 GooglePlayGames.BasicApi.VideoCaptureOverlayState::value__] Because of compatibility component: .Net Framework - Compatibility : Is the enums value__.
[Info][OPS.OBF][OnAnalyse_Assemblies] Skip Field [[Assembly-CSharp] System.Int32 GooglePlayGames.BasicApi.VideoCaptureOverlayState::value__] Because of compatibility component: Unity - Compatibility : The field is serializable and the settings 'Obfuscate SerializeAble fields' got deactivated.
[Info][OPS.OBF][OnAnalyse_Assemblies] Skip Field [[Assembly-CSharp] System.Int32 GooglePlayGames.BasicApi.VideoCaptureOverlayState::value__] Because of the 'Obfuscate enum values' setting.
[Info][OPS.OBF][OnAnalyse_Assemblies] Skip Field [[Assembly-CSharp] GooglePlayGames.BasicApi.VideoCaptureOverlayState GooglePlayGames.BasicApi.VideoCaptureOverlayState::Unknown] Because of compatibility component: Unity - Compatibility : The field is serializable and the settings 'Obfuscate SerializeAble fields' got deactivated.
[Info][OPS.OBF][OnAnalyse_Assemblies] Skip Field [[Assembly-CSharp] GooglePlayGames.BasicApi.VideoCaptureOverlayState GooglePlayGames.BasicApi.VideoCaptureOverlayState::Unknown] Because of the 'Obfuscate enum values' setting.
[Info][OPS.OBF][OnAnalyse_Assemblies] Skip Field [[Assembly-CSharp] GooglePlayGames.BasicApi.VideoCaptureOverlayState GooglePlayGames.BasicApi.VideoCaptureOverlayState::Shown] Because of compatibility component: Unity - Compatibility : The field is serializable and the settings 'Obfuscate SerializeAble fields' got deactivated.
[Info][OPS.OBF][OnAnalyse_Assemblies] Skip Field [[Assembly-CSharp] GooglePlayGames.BasicApi.VideoCaptureOverlayState GooglePlayGames.BasicApi.VideoCaptureOverlayState::Shown] Because of the 'Obfuscate enum values' setting.
[Info][OPS.OBF][OnAnalyse_Assemblies] Skip Field [[Assembly-CSharp] GooglePlayGames.BasicApi.VideoCaptureOverlayState GooglePlayGames.BasicApi.VideoCaptureOverlayState::Started] Because of compatibility component: Unity - Compatibility : The field is serializable and the settings 'Obfuscate SerializeAble fields' got deactivated.
[Info][OPS.OBF][OnAnalyse_Assemblies] Skip Field [[Assembly-CSharp] GooglePlayGames.BasicApi.VideoCaptureOverlayState GooglePlayGames.BasicApi.VideoCaptureOverlayState::Started] Because of the 'Obfuscate enum values' setting.
[Info][OPS.OBF][OnAnalyse_Assemblies] Skip Field [[Assembly-CSharp] GooglePlayGames.BasicApi.VideoCaptureOverlayState GooglePlayGames.BasicApi.VideoCaptureOverlayState::Stopped] Because of compatibility component: Unity - Compatibility : The field is serializable and the settings 'Obfuscate SerializeAble fields' got deactivated.
[Info][OPS.OBF][OnAnalyse_Assemblies] Skip Field [[Assembly-CSharp] GooglePlayGames.BasicApi.VideoCaptureOverlayState GooglePlayGames.BasicApi.VideoCaptureOverlayState::Stopped] Because of the 'Obfuscate enum values' setting.
[Info][OPS.OBF][OnAnalyse_Assemblies] Skip Field [[Assembly-CSharp] GooglePlayGames.BasicApi.VideoCaptureOverlayState GooglePlayGames.BasicApi.VideoCaptureOverlayState::Dismissed] Because of compatibility component: Unity - Compatibility : The field is serializable and the settings 'Obfuscate SerializeAble fields' got deactivated.
[Info][OPS.OBF][OnAnalyse_Assemblies] Skip Field [[Assembly-CSharp] GooglePlayGames.BasicApi.VideoCaptureOverlayState GooglePlayGames.BasicApi.VideoCaptureOverlayState::Dismissed] Because of the 'Obfuscate enum values' setting.
[Info][OPS.OBF][OnAnalyse_Assemblies] Skip Field [[Assembly-CSharp] System.Int32 GooglePlayGames.BasicApi.Gravity::value__] Because of compatibility component: .Net Framework - Compatibility : Is the enums value__.
[Info][OPS.OBF][OnAnalyse_Assemblies] Skip Field [[Assembly-CSharp] System.Int32 GooglePlayGames.BasicApi.Gravity::value__] Because of compatibility component: Unity - Compatibility : The field is serializable and the settings 'Obfuscate SerializeAble fields' got deactivated.
[Info][OPS.OBF][OnAnalyse_Assemblies] Skip Field [[Assembly-CSharp] System.Int32 GooglePlayGames.BasicApi.Gravity::value__] Because of the 'Obfuscate enum values' setting.
[Info][OPS.OBF][OnAnalyse_Assemblies] Skip Field [[Assembly-CSharp] GooglePlayGames.BasicApi.Gravity GooglePlayGames.BasicApi.Gravity::TOP] Because of compatibility component: Unity - Compatibility : The field is serializable and the settings 'Obfuscate SerializeAble fields' got deactivated.
[Info][OPS.OBF][OnAnalyse_Assemblies] Skip Field [[Assembly-CSharp] GooglePlayGames.BasicApi.Gravity GooglePlayGames.BasicApi.Gravity::TOP] Because of the 'Obfuscate enum values' setting.
[Info][OPS.OBF][OnAnalyse_Assemblies] Skip Field [[Assembly-CSharp] GooglePlayGames.BasicApi.Gravity GooglePlayGames.BasicApi.Gravity::BOTTOM] Because of compatibility component: Unity - Compatibility : The field is serializable and the settings 'Obfuscate SerializeAble fields' got deactivated.
[Info][OPS.OBF][OnAnalyse_Assemblies] Skip Field [[Assembly-CSharp] GooglePlayGames.BasicApi.Gravity GooglePlayGames.BasicApi.Gravity::BOTTOM] Because of the 'Obfuscate enum values' setting.
[Info][OPS.OBF][OnAnalyse_Assemblies] Skip Field [[Assembly-CSharp] GooglePlayGames.BasicApi.Gravity GooglePlayGames.BasicApi.Gravity::LEFT] Because of compatibility component: Unity - Compatibility : The field is serializable and the settings 'Obfuscate SerializeAble fields' got deactivated.
[Info][OPS.OBF][OnAnalyse_Assemblies] Skip Field [[Assembly-CSharp] GooglePlayGames.BasicApi.Gravity GooglePlayGames.BasicApi.Gravity::LEFT] Because of the 'Obfuscate enum values' setting.
[Info][OPS.OBF][OnAnalyse_Assemblies] Skip Field [[Assembly-CSharp] GooglePlayGames.BasicApi.Gravity GooglePlayGames.BasicApi.Gravity::RIGHT] Because of compatibility component: Unity - Compatibility : The field is serializable and the settings 'Obfuscate SerializeAble fields' got deactivated.
[Info][OPS.OBF][OnAnalyse_Assemblies] Skip Field [[Assembly-CSharp] GooglePlayGames.BasicApi.Gravity GooglePlayGames.BasicApi.Gravity::RIGHT] Because of the 'Obfuscate enum values' setting.
[Info][OPS.OBF][OnAnalyse_Assemblies] Skip Field [[Assembly-CSharp] GooglePlayGames.BasicApi.Gravity GooglePlayGames.BasicApi.Gravity::CENTER_HORIZONTAL] Because of compatibility component: Unity - Compatibility : The field is serializable and the settings 'Obfuscate SerializeAble fields' got deactivated.
[Info][OPS.OBF][OnAnalyse_Assemblies] Skip Field [[Assembly-CSharp] GooglePlayGames.BasicApi.Gravity GooglePlayGames.BasicApi.Gravity::CENTER_HORIZONTAL] Because of the 'Obfuscate enum values' setting.
[Info][OPS.OBF][OnAnalyse_Assemblies] Skip Field [[Assembly-CSharp] GooglePlayGames.BasicApi.PlayGamesClientConfiguration GooglePlayGames.BasicApi.PlayGamesClientConfiguration::DefaultConfiguration] Because of compatibility component: Unity - Compatibility : The field is serializable and the settings 'Obfuscate SerializeAble fields' got deactivated.
[Info][OPS.OBF][OnAnalyse_Assemblies] Skip Field [[Assembly-CSharp] System.Int32 GooglePlayGames.BasicApi.ScorePageDirection::value__] Because of compatibility component: .Net Framework - Compatibility : Is the enums value__.
[Info][OPS.OBF][OnAnalyse_Assemblies] Skip Field [[Assembly-CSharp] System.Int32 GooglePlayGames.BasicApi.ScorePageDirection::value__] Because of compatibility component: Unity - Compatibility : The field is serializable and the settings 'Obfuscate SerializeAble fields' got deactivated.
[Info][OPS.OBF][OnAnalyse_Assemblies] Skip Field [[Assembly-CSharp] System.Int32 GooglePlayGames.BasicApi.ScorePageDirection::value__] Because of the 'Obfuscate enum values' setting.
[Info][OPS.OBF][OnAnalyse_Assemblies] Skip Field [[Assembly-CSharp] GooglePlayGames.BasicApi.ScorePageDirection GooglePlayGames.BasicApi.ScorePageDirection::Forward] Because of compatibility component: Unity - Compatibility : The field is serializable and the settings 'Obfuscate SerializeAble fields' got deactivated.
[Info][OPS.OBF][OnAnalyse_Assemblies] Skip Field [[Assembly-CSharp] GooglePlayGames.BasicApi.ScorePageDirection GooglePlayGames.BasicApi.ScorePageDirection::Forward] Because of the 'Obfuscate enum values' setting.
[Info][OPS.OBF][OnAnalyse_Assemblies] Skip Field [[Assembly-CSharp] GooglePlayGames.BasicApi.ScorePageDirection GooglePlayGames.BasicApi.ScorePageDirection::Backward] Because of compatibility component: Unity - Compatibility : The field is serializable and the settings 'Obfuscate SerializeAble fields' got deactivated.
[Info][OPS.OBF][OnAnalyse_Assemblies] Skip Field [[Assembly-CSharp] GooglePlayGames.BasicApi.ScorePageDirection GooglePlayGames.BasicApi.ScorePageDirection::Backward] Because of the 'Obfuscate enum values' setting.
[Info][OPS.OBF][OnAnalyse_Assemblies] Skip Field [[Assembly-CSharp] System.Int32 GooglePlayGames.BasicApi.SignInInteractivity::value__] Because of compatibility component: .Net Framework - Compatibility : Is the enums value__.
[Info][OPS.OBF][OnAnalyse_Assemblies] Skip Field [[Assembly-CSharp] System.Int32 GooglePlayGames.BasicApi.SignInInteractivity::value__] Because of compatibility component: Unity - Compatibility : The field is serializable and the settings 'Obfuscate SerializeAble fields' got deactivated.
[Info][OPS.OBF][OnAnalyse_Assemblies] Skip Field [[Assembly-CSharp] System.Int32 GooglePlayGames.BasicApi.SignInInteractivity::value__] Because of the 'Obfuscate enum values' setting.
[Info][OPS.OBF][OnAnalyse_Assemblies] Skip Field [[Assembly-CSharp] GooglePlayGames.BasicApi.SignInInteractivity GooglePlayGames.BasicApi.SignInInteractivity::NoPrompt] Because of compatibility component: Unity - Compatibility : The field is serializable and the settings 'Obfuscate SerializeAble fields' got deactivated.
[Info][OPS.OBF][OnAnalyse_Assemblies] Skip Field [[Assembly-CSharp] GooglePlayGames.BasicApi.SignInInteractivity GooglePlayGames.BasicApi.SignInInteractivity::NoPrompt] Because of the 'Obfuscate enum values' setting.
[Info][OPS.OBF][OnAnalyse_Assemblies] Skip Field [[Assembly-CSharp] GooglePlayGames.BasicApi.SignInInteractivity GooglePlayGames.BasicApi.SignInInteractivity::CanPromptAlways] Because of compatibility component: Unity - Compatibility : The field is serializable and the settings 'Obfuscate SerializeAble fields' got deactivated.
[Info][OPS.OBF][OnAnalyse_Assemblies] Skip Field [[Assembly-CSharp] GooglePlayGames.BasicApi.SignInInteractivity GooglePlayGames.BasicApi.SignInInteractivity::CanPromptAlways] Because of the 'Obfuscate enum values' setting.
[Info][OPS.OBF][OnAnalyse_Assemblies] Skip Field [[Assembly-CSharp] GooglePlayGames.BasicApi.SignInInteractivity GooglePlayGames.BasicApi.SignInInteractivity::CanPromptOnce] Because of compatibility component: Unity - Compatibility : The field is serializable and the settings 'Obfuscate SerializeAble fields' got deactivated.
[Info][OPS.OBF][OnAnalyse_Assemblies] Skip Field [[Assembly-CSharp] GooglePlayGames.BasicApi.SignInInteractivity GooglePlayGames.BasicApi.SignInInteractivity::CanPromptOnce] Because of the 'Obfuscate enum values' setting.
[Info][OPS.OBF][OnAnalyse_Assemblies] Skip Field [[Assembly-CSharp] System.Int32 GooglePlayGames.BasicApi.SignInStatus::value__] Because of compatibility component: .Net Framework - Compatibility : Is the enums value__.
[Info][OPS.OBF][OnAnalyse_Assemblies] Skip Field [[Assembly-CSharp] System.Int32 GooglePlayGames.BasicApi.SignInStatus::value__] Because of compatibility component: Unity - Compatibility : The field is serializable and the settings 'Obfuscate SerializeAble fields' got deactivated.
[Info][OPS.OBF][OnAnalyse_Assemblies] Skip Field [[Assembly-CSharp] System.Int32 GooglePlayGames.BasicApi.SignInStatus::value__] Because of the 'Obfuscate enum values' setting.
[Info][OPS.OBF][OnAnalyse_Assemblies] Skip Field [[Assembly-CSharp] GooglePlayGames.BasicApi.SignInStatus GooglePlayGames.BasicApi.SignInStatus::Success] Because of compatibility component: Unity - Compatibility : The field is serializable and the settings 'Obfuscate SerializeAble fields' got deactivated.
